"index";"Company";"TypeName";"Inches";"pixle_width";"pixle_height";"touchscreen";"cpu_speed";"cpu_brand";"cpu_";"Ram";"memmory_type";"primary_storage";"secondary_storage";"gpu_";"Gpu_brand";"OpSys";"Weight";"Price"
1069;"Apple";"Ultrabook";12.0;2304;1440;0;1.1;"Intel";"Core M";8;"Flash Storage";256;0;" HD Graphics 515";"Intel";"mac";0.9;69264
1070;"Dell";"Notebook";16.0;1366;768;0;2.3;"Intel";"Core i3";4;"HDD";500;0;" HD Graphics 520";"Intel";"window";2.1;25680
1071;"HP";"Notebook";16.0;1366;768;0;2.3;"Intel";"Core i5";4;"HDD";500;0;" HD Graphics 520";"Intel";"window";2.3;63883
1072;"HP";"Ultrabook";13.0;1920;1080;0;2.3;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.3;63883
1073;"HP";"Notebook";13.0;1920;1080;0;2.7;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 620";"Intel";"window";1.5;58075
1074;"Lenovo";"Ultrabook";13.0;1920;1080;1;2.5;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.3;91295
1075;"Lenovo";"Notebook";17.0;1600;900;0;2.3;"Intel";"Core i5";8;"HDD";1024;0;" Radeon R5 M330";"AMD";"window";3.0;35112
1076;"Lenovo";"Notebook";16.0;1920;1080;0;2.3;"Intel";"Core i5";4;"HDD";1024;0;" GeForce GTX 950M";"Nvidia";"window";2.3;52055
1077;"MSI";"Gaming";17.0;1920;1080;0;2.8;"Intel";"Core i7";16;"Hybrid";256;1024;" GeForce GTX 1070";"Nvidia";"window";3.8;133147
1078;"Lenovo";"Notebook";16.0;1366;768;0;2.3;"Intel";"Core i5";4;"HDD";500;0;" HD Graphics 520";"Intel";"window";2.1;28771
1079;"HP";"Notebook";16.0;1920;1080;0;2.3;"Intel";"Core i5";4;"HDD";500;0;" HD Graphics 520";"Intel";"window";2.3;50083
1080;"Lenovo";"Ultrabook";13.0;2560;1440;1;1.2;"Intel";"Core M";8;"SSD";512;0;" HD Graphics 515";"Intel";"window";1.0;74539
1081;"Lenovo";"Gaming";17.0;1920;1080;0;2.7;"Intel";"Core i7";32;"Hybrid";512;1024;" GeForce GTX 980M";"Nvidia";"window";4.6;172627
1082;"Lenovo";"2 in 1 Convertible";10.0;1920;1200;1;1.4;"Intel";"Atom x5-Z8550";4;"Flash Storage";64;0;" HD Graphics 400";"Intel";"window";0.7;34433
1083;"HP";"Ultrabook";13.0;3840;2160;0;2.7;"Intel";"Core i7";16;"SSD";512;0;" HD Graphics 620";"Intel";"window";1.3;109171
1084;"Dell";"Notebook";16.0;1920;1080;0;2.5;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 620";"Intel";"window";2.2;39960
1085;"HP";"Notebook";14.0;1920;1080;0;2.3;"Intel";"Core i5";4;"HDD";500;0;" HD Graphics 520";"Intel";"window";1.5;54931
1086;"HP";"Workstation";16.0;1920;1080;0;2.5;"Intel";"Core i7";8;"SSD";256;0;" FirePro W4190M";"AMD";"window";1.9;79654
1087;"Lenovo";"Notebook";14.0;1920;1080;0;2.3;"Intel";"Core i5";8;"SSD";180;0;" HD Graphics 520";"Intel";"window";1.7;63883
1088;"HP";"Notebook";13.0;3200;1800;0;1.5;"Intel";"Pentium Dual";4;"Flash Storage";32;0;" HD Graphics 515";"Intel";"other";1.3;32767
1089;"Acer";"Notebook";16.0;1366;768;0;2.2;"AMD";"A8-Series 7410";4;"HDD";500;0;" Radeon R5";"AMD";"window";2.4;20619
1090;"Dell";"Notebook";16.0;1366;768;0;1.6;"Intel";"Pentium Quad";4;"HDD";500;0;" HD Graphics";"Intel";"linux";2.2;20965
1091;"HP";"Notebook";16.0;1366;768;0;2.0;"Intel";"Core i3";4;"HDD";1024;0;" HD Graphics 520";"Intel";"N/A";1.9;18434
1092;"Asus";"Gaming";17.0;1920;1080;0;2.8;"Intel";"Core i7";8;"Hybrid";256;1024;" GeForce GTX 1060";"Nvidia";"window";2.7;85195
1093;"Dell";"Ultrabook";13.0;1920;1080;0;1.6;"Intel";"Core i5";4;"SSD";256;0;" Radeon 530";"AMD";"window";1.4;43602
1094;"HP";"Netbook";13.0;1366;768;0;2.3;"Intel";"Core i5";4;"SSD";128;0;" HD Graphics 520";"Intel";"window";2.4;85195
1095;"Acer";"Notebook";16.0;1920;1080;0;2.5;"Intel";"Core i5";8;"Hybrid";256;1024;" GeForce GTX 950M";"Nvidia";"window";2.4;42571
1096;"Dell";"Notebook";16.0;1920;1080;0;2.5;"Intel";"Core i5";8;"HDD";1024;0;" Radeon R7 M445";"AMD";"window";2.4;34035
1097;"MSI";"Gaming";17.0;1920;1080;0;2.6;"Intel";"Core i7";8;"SSD";256;0;" GeForce GTX 965M";"Nvidia";"window";2.6;85195
1098;"HP";"Notebook";16.0;1366;768;0;1.6;"Intel";"Pentium Quad";4;"HDD";1024;0;" HD Graphics 405";"Intel";"window";2.0;26640
1099;"Asus";"Gaming";17.0;1920;1080;0;2.6;"Intel";"Core i7";16;"Hybrid";128;1024;" GeForce GTX 980M";"Nvidia";"window";4.3;122491
1100;"Dell";"Ultrabook";13.0;1366;768;0;2.3;"Intel";"Core i3";4;"HDD";500;0;" HD Graphics 520";"Intel";"window";1.5;60481
1101;"Dell";"Ultrabook";13.0;1366;768;0;2.3;"Intel";"Core i3";4;"SSD";128;0;" HD Graphics 520";"Intel";"window";1.5;62176
1102;"Acer";"Notebook";16.0;1366;768;0;1.5;"Intel";"Celeron Dual";4;"SSD";16;0;" HD Graphics";"Intel";"other";2.2;11136
1103;"HP";"Workstation";17.0;1920;1080;0;2.6;"Intel";"Core i7";8;"HDD";1024;0;" FirePro W6150M";"AMD";"window";3.0;154459
1104;"Lenovo";"Gaming";16.0;1920;1080;0;2.8;"Intel";"Core i7";16;"SSD";512;0;" GeForce GTX 1050 Ti";"Nvidia";"window";2.4;63883
1105;"Dell";"Ultrabook";13.0;1366;768;0;2.3;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.5;75290
1106;"MSI";"Gaming";17.0;1920;1080;0;2.6;"Intel";"Core i7";8;"Hybrid";128;1024;" GeForce GTX 960M";"Nvidia";"window";2.9;80516
1107;"Lenovo";"2 in 1 Convertible";16.0;1920;1080;1;2.3;"Intel";"Core i5";4;"SSD";256;0;" HD Graphics 520";"Intel";"window";2.1;46194
1108;"HP";"Notebook";16.0;1920;1080;0;2.5;"AMD";"A6-Series 9220";4;"HDD";1024;0;" Radeon R4";"AMD";"window";2.1;21205
1109;"Asus";"Gaming";16.0;1920;1080;0;2.6;"Intel";"Core i7";16;"Hybrid";128;1024;" GeForce GTX 960M";"Nvidia";"window";2.6;71342
1110;"HP";"Notebook";13.0;3200;1800;1;1.1;"Intel";"Core M";8;"SSD";256;0;" HD Graphics 515";"Intel";"window";1.2;90523
1111;"Dell";"Notebook";16.0;1366;768;0;2.3;"Intel";"Core i5";4;"HDD";500;0;" Radeon R5 M315";"AMD";"window";2.2;40980
1112;"Lenovo";"Notebook";16.0;1366;768;0;2.0;"Intel";"Core i3";4;"SSD";128;0;" HD Graphics 520";"Intel";"window";2.1;22857
1113;"HP";"Ultrabook";13.0;1920;1080;0;2.5;"Intel";"Core i7";8;"SSD";512;0;" HD Graphics 520";"Intel";"window";1.2;104908
1114;"Lenovo";"2 in 1 Convertible";10.0;1920;1200;1;1.4;"Intel";"Atom x5-Z8550";4;"Flash Storage";64;0;" HD Graphics 400";"Intel";"other";0.7;29251
1115;"Dell";"Ultrabook";13.0;1920;1080;0;2.4;"Intel";"Core i7";8;"SSD";256;0;" Iris Plus Graphics 640";"Intel";"window";1.2;73473
1116;"Lenovo";"Gaming";17.0;1920;1080;0;2.7;"Intel";"Core i7";16;"Hybrid";256;1024;" GeForce GTX 980M";"Nvidia";"window";4.6;146519
1117;"Razer";"Ultrabook";13.0;3840;2160;1;2.5;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.3;54825
1118;"Toshiba";"Ultrabook";13.0;1920;1080;0;2.7;"Intel";"Core i7";16;"SSD";512;0;" HD Graphics 620";"Intel";"window";1.1;118601
1119;"Asus";"Gaming";17.0;1920;1080;0;2.6;"Intel";"Core i7";8;"Hybrid";128;1024;" GeForce GTX 960M";"Nvidia";"window";3.5;69929
1120;"Vero";"Notebook";13.0;1920;1080;0;1.4;"Intel";"Atom X5-Z8350";4;"Flash Storage";32;0;" HD Graphics 400";"Intel";"window";1.4;10443
1121;"HP";"Notebook";13.0;1920;1080;0;2.3;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.2;90043
1122;"HP";"Notebook";14.0;1920;1080;0;2.3;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.4;80613
1123;"Dell";"Notebook";16.0;1366;768;0;2.3;"Intel";"Core i5";4;"HDD";500;0;" HD Graphics 520";"Intel";"linux";2.1;27899
1124;"Asus";"Notebook";16.0;1366;768;0;2.4;"Intel";"Core i3";4;"HDD";1024;0;" HD Graphics 620";"Intel";"window";2.0;23177
1125;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;2.5;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.8;88924
1126;"Lenovo";"2 in 1 Convertible";10.0;1920;1200;1;1.4;"Intel";"Atom x5-Z8550";4;"Flash Storage";64;0;" HD Graphics 400";"Intel";"window";0.7;25521
1127;"HP";"Ultrabook";13.0;1366;768;0;2.4;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.3;100966
1128;"Lenovo";"Gaming";16.0;1920;1080;0;2.5;"Intel";"Core i5";8;"Hybrid";128;1024;" GeForce GTX 1060";"Nvidia";"N/A";2.4;52694
1129;"HP";"Gaming";17.0;1920;1080;0;2.3;"Intel";"Core i5";8;"Hybrid";128;1024;" GeForce GTX 1060";"Nvidia";"window";3.4;60153
1130;"HP";"Notebook";16.0;1366;768;0;2.7;"Intel";"Core i7";8;"HDD";2048;0;" HD Graphics 620";"Intel";"window";2.0;33513
1131;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;2.6;"Intel";"Core i7";8;"SSD";512;0;" Quadro M500M";"Nvidia";"window";1.8;109244
1132;"Asus";"Notebook";14.0;1366;768;0;1.1;"Intel";"Celeron Dual";4;"Flash Storage";32;0;" HD Graphics 500";"Intel";"window";1.5;14812
1133;"HP";"Ultrabook";16.0;1920;1080;0;2.7;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 620";"Intel";"window";1.8;40067
1134;"Acer";"Notebook";16.0;1920;1080;0;2.5;"Intel";"Core i5";4;"HDD";1024;0;" GeForce 940MX";"Nvidia";"window";2.2;32820
1135;"Lenovo";"Notebook";16.0;1920;1080;0;2.5;"Intel";"Core i7";16;"Hybrid";1024;0;" Radeon R7 M360";"AMD";"window";2.5;58555
1136;"HP";"Workstation";17.0;1920;1080;0;2.6;"Intel";"Core i7";8;"SSD";256;0;" Quadro M3000M";"Nvidia";"window";3.0;210424
1137;"Dell";"Notebook";16.0;1366;768;0;2.5;"Intel";"Core i5";8;"HDD";1024;0;" Radeon R7 M445";"AMD";"window";2.5;41772
1138;"MSI";"Gaming";17.0;1920;1080;0;2.7;"Intel";"Core i7";16;"Hybrid";256;1024;" GeForce GTX 980M";"Nvidia";"window";3.8;127819
1139;"HP";"Ultrabook";16.0;1920;1080;0;2.5;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.9;115709
1140;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;2.6;"Intel";"Core i7";16;"SSD";512;0;" HD Graphics 520";"Intel";"window";2.8;130003
1141;"MSI";"Gaming";16.0;1920;1080;0;2.8;"Intel";"Core i7";8;"Hybrid";128;1024;" GeForce GTX 1050";"Nvidia";"window";2.4;60888
1142;"HP";"2 in 1 Convertible";13.0;1920;1080;1;2.4;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.5;86793
1143;"HP";"Workstation";16.0;1920;1080;0;2.6;"Intel";"Core i7";8;"SSD";256;0;" Quadro M1000M";"Nvidia";"window";2.6;118761
1144;"HP";"2 in 1 Convertible";13.0;2560;1440;1;2.6;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.5;95851
1145;"HP";"Workstation";16.0;1920;1080;0;2.6;"Intel";"Core i7";8;"SSD";256;0;" Quadro M1000M";"Nvidia";"window";2.0;101179
1146;"HP";"Ultrabook";13.0;1920;1080;0;2.5;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.3;122381
1147;"Dell";"Notebook";16.0;1920;1080;0;2.7;"Intel";"Core i7";8;"SSD";256;0;" GeForce 940MX";"Nvidia";"window";2.2;53807
1148;"HP";"Notebook";16.0;1920;1080;0;2.3;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.9;84129
1149;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;2.5;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.3;124622
1150;"Lenovo";"Notebook";16.0;1366;768;0;2.0;"Intel";"Core i3";4;"HDD";1024;0;" HD Graphics 520";"Intel";"N/A";1.9;18062
1151;"HP";"Notebook";16.0;1366;768;0;1.8;"AMD";"E-Series 7110";4;"HDD";500;0;" Radeon R2 Graphics";"AMD";"window";1.9;15824
1152;"Lenovo";"Notebook";16.0;1920;1080;0;2.3;"Intel";"Core i5";8;"HDD";1024;0;" Radeon R5 M330";"AMD";"N/A";2.3;31915
1153;"Dell";"Gaming";16.0;1920;1080;0;2.8;"Intel";"Core i7";8;"HDD";1024;0;" GeForce GTX 1050Ti";"Nvidia";"window";2.6;63883
1154;"Dell";"Notebook";16.0;3840;2160;1;2.3;"Intel";"Core i5";8;"SSD";256;0;" GeForce 960M";"Nvidia";"window";2.0;119916
1155;"HP";"Notebook";16.0;1920;1080;0;2.5;"AMD";"A6-Series A6-9220";4;"SSD";256;0;" Radeon 520";"AMD";"window";1.9;25515
1156;"MSI";"Gaming";17.0;1920;1080;0;2.8;"Intel";"Core i7";16;"Hybrid";256;1024;" GeForce GTX 1050 Ti";"Nvidia";"window";2.7;79536
1157;"Lenovo";"Ultrabook";14.0;1920;1080;0;2.6;"Intel";"Core i7";12;"SSD";512;0;" HD Graphics 520";"Intel";"window";1.4;122491
1158;"Lenovo";"Notebook";16.0;1920;1080;0;2.3;"Intel";"Core i5";8;"Hybrid";1024;0;" Radeon R5 M330";"AMD";"window";2.5;42011
1159;"HP";"2 in 1 Convertible";13.0;2560;1440;1;2.6;"Intel";"Core i7";8;"SSD";512;0;" HD Graphics 520";"Intel";"window";1.5;108744
1160;"Lenovo";"Ultrabook";14.0;1920;1080;0;2.6;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.7;79867
1161;"MSI";"Gaming";14.0;1920;1080;0;2.6;"Intel";"Core i7";16;"Hybrid";256;1024;" GeForce GTX 970M";"Nvidia";"window";1.7;94252
1162;"HP";"Gaming";16.0;1920;1080;0;2.8;"Intel";"Core i7";8;"HDD";1024;0;" GeForce GTX 1050";"Nvidia";"window";2.6;47899
1163;"Lenovo";"Notebook";16.0;1366;768;0;2.0;"Intel";"Core i3";8;"HDD";1024;0;" HD Graphics 520";"Intel";"window";2.2;24456
1164;"HP";"Notebook";16.0;1366;768;0;2.3;"Intel";"Core i5";4;"HDD";500;0;" HD Graphics 520";"Intel";"N/A";2.1;25414
1165;"Dell";"Gaming";16.0;3840;2160;0;2.8;"Intel";"Core i7";8;"Hybrid";128;1024;" GeForce GTX 1050 Ti";"Nvidia";"window";2.6;79813
1166;"Lenovo";"Notebook";16.0;1920;1080;0;2.5;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 620";"Intel";"window";2.0;74059
1167;"Lenovo";"Notebook";16.0;1920;1080;0;2.0;"Intel";"Core i3";4;"HDD";1024;0;" GeForce 920MX ";"Nvidia";"window";2.2;24935
1168;"HP";"Notebook";14.0;1366;768;0;1.6;"Intel";"Celeron Dual";2;"Flash Storage";32;0;" HD Graphics 400";"Intel";"window";1.4;13267
1169;"MSI";"Gaming";16.0;1920;1080;0;2.7;"Intel";"Core i7";8;"HDD";1024;0;" GeForce GTX 1050";"Nvidia";"window";2.2;44702
1170;"HP";"Notebook";16.0;1920;1080;0;2.5;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";2.0;36177
1171;"HP";"Notebook";16.0;1920;1080;0;1.8;"Intel";"Core i7";16;"SSD";512;0;" UHD Graphics 620";"Intel";"window";2.1;61752
1172;"Asus";"Notebook";16.0;1366;768;0;1.6;"Intel";"Celeron Dual";4;"HDD";500;0;" HD Graphics";"Intel";"window";2.2;19660
1173;"Lenovo";"Notebook";16.0;1366;768;0;2.3;"Intel";"Core i5";4;"HDD";500;0;" HD Graphics 520";"Intel";"N/A";2.1;21205
1174;"Lenovo";"Notebook";16.0;1920;1080;0;2.7;"Intel";"Core i7";8;"HDD";1024;0;" GeForce 940MX";"Nvidia";"N/A";2.2;37776
1175;"Asus";"Notebook";14.0;1920;1080;0;2.4;"Intel";"Core i3";4;"SSD";256;0;" HD Graphics 620";"Intel";"window";2.0;40972
1176;"Lenovo";"Notebook";16.0;1920;1080;0;2.5;"Intel";"Core i7";4;"Hybrid";1024;0;" HD Graphics 520";"Intel";"window";2.3;43956
1177;"Lenovo";"Gaming";16.0;1920;1080;0;2.6;"Intel";"Core i7";16;"SSD";512;0;" GeForce GTX 960";"Nvidia";"window";3.3;69530
1178;"MSI";"Gaming";16.0;1920;1080;0;2.6;"Intel";"Core i7";16;"Hybrid";128;1024;" GeForce GTX 970M";"Nvidia";"window";1.9;114732
1179;"HP";"Notebook";16.0;1366;768;0;2.3;"Intel";"Core i3";4;"HDD";500;0;" HD Graphics 520";"Intel";"window";2.1;34632
1180;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;2.3;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.4;87219
1181;"Lenovo";"Ultrabook";16.0;1920;1080;0;2.7;"Intel";"Core i7";6;"SSD";256;0;" GeForce 920M";"Nvidia";"window";1.5;44276
1182;"Dell";"Notebook";16.0;1920;1080;0;2.7;"Intel";"Core i7";8;"SSD";256;0;" GeForce GT 940MX";"Nvidia";"linux";2.0;47686
1183;"Acer";"Notebook";16.0;1366;768;0;2.0;"Intel";"Celeron Dual";4;"HDD";500;0;" HD Graphics 500";"Intel";"window";2.1;17742
1184;"HP";"Notebook";16.0;1920;1080;0;2.6;"Intel";"Core i7";6;"HDD";1024;0;" GeForce GTX 960M";"Nvidia";"window";2.2;42571
1185;"Asus";"Gaming";16.0;1920;1080;0;2.6;"Intel";"Core i7";8;"Hybrid";256;1024;" GeForce GTX 960M";"Nvidia";"window";2.6;48432
1186;"Dell";"2 in 1 Convertible";16.0;1920;1080;1;2.7;"Intel";"Core i7";16;"SSD";512;0;" HD Graphics 620";"Intel";"window";2.1;62817
1187;"Acer";"Notebook";16.0;1920;1080;0;2.5;"Intel";"Core i5";4;"SSD";256;0;" GeForce 940MX";"Nvidia";"window";2.2;36816
1188;"Dell";"Ultrabook";13.0;3200;1800;1;2.4;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 520";"Intel";"linux";1.2;58555
1189;"Acer";"Gaming";17.0;1920;1080;0;2.8;"Intel";"Core i7";16;"Hybrid";256;1024;" GeForce GTX 1070";"Nvidia";"window";4.2;138475
1190;"Lenovo";"Gaming";16.0;1920;1080;0;2.5;"Intel";"Core i5";8;"HDD";1024;0;" GeForce GTX 1050";"Nvidia";"window";2.4;43636
1191;"Samsung";"2 in 1 Convertible";12.0;2400;1600;1;2.0;"Samsung";"Cortex A72&A53";4;"Flash Storage";32;0;" Mali T860 MP4";"ARM";"other";1.2;35112
1192;"HP";"Notebook";16.0;1366;768;0;2.5;"Intel";"Core i5";4;"HDD";500;0;" HD Graphics 620";"Intel";"window";1.9;25841
1193;"Apple";"Ultrabook";12.0;2304;1440;0;1.1;"Intel";"Core M";8;"Flash Storage";256;0;" HD Graphics 5300";"Intel";"mac";0.9;61965
1194;"Dell";"2 in 1 Convertible";13.0;1920;1080;1;2.5;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 620";"Intel";"window";1.6;63883
1195;"HP";"Notebook";16.0;1920;1080;0;2.8;"Intel";"Core i7";12;"Hybrid";128;1024;" GeForce GTX 1050";"Nvidia";"window";2.2;70703
1196;"Lenovo";"Notebook";16.0;1366;768;0;2.0;"Intel";"Core i3";4;"HDD";1024;0;" Radeon R5 M430";"AMD";"N/A";1.9;19607
1197;"Asus";"Gaming";17.0;1920;1080;0;2.6;"Intel";"Core i7";16;"Hybrid";512;1024;" GeForce GTX 980M";"Nvidia";"window";4.3;114552
1198;"Acer";"Notebook";16.0;1366;768;0;2.0;"Intel";"Celeron Dual";4;"HDD";1024;0;" HD Graphics 500";"Intel";"linux";2.1;14492
1199;"MSI";"Gaming";17.0;1920;1080;0;2.8;"Intel";"Core i7";16;"Hybrid";256;1024;" GeForce GTX 1060";"Nvidia";"window";2.4;109165
1200;"Dell";"Notebook";16.0;1366;768;0;2.0;"Intel";"Core i3";4;"SSD";128;0;" Radeon R7 M440";"AMD";"window";2.3;26587
1201;"Lenovo";"Notebook";16.0;1366;768;0;2.5;"Intel";"Core i7";8;"HDD";500;0;" GeForce 920MX";"Nvidia";"N/A";2.2;33513
1203;"Dell";"Ultrabook";13.0;3200;1800;1;2.7;"Intel";"Core i7";16;"SSD";512;0;" HD Graphics 620";"Intel";"window";1.2;142790
1204;"Asus";"Gaming";16.0;1920;1080;0;2.6;"Intel";"Core i7";8;"HDD";1024;0;" GeForce GTX 1060";"Nvidia";"window";2.2;62284
1205;"Dell";"Notebook";16.0;1920;1080;0;2.5;"Intel";"Core i5";8;"SSD";256;0;" Radeon R7 M445";"AMD";"window";2.4;47366
1206;"HP";"Notebook";16.0;1366;768;0;2.5;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 620";"Intel";"window";1.9;30849
1207;"Lenovo";"Notebook";16.0;1366;768;0;2.2;"AMD";"E-Series 9000";4;"HDD";500;0;" Radeon R2 Graphics";"AMD";"window";2.2;15931
1208;"Acer";"Notebook";17.0;1600;900;0;2.0;"Intel";"Core i3";8;"HDD";1024;0;" GeForce 940MX";"Nvidia";"window";3.3;33513
1209;"Asus";"Gaming";16.0;1920;1080;0;2.8;"Intel";"Core i7";16;"Hybrid";256;1024;" GeForce GTX 1070";"Nvidia";"window";2.2;130483
1210;"Apple";"Ultrabook";12.0;2304;1440;0;1.2;"Intel";"Core M";8;"Flash Storage";512;0;" HD Graphics 515";"Intel";"mac";0.9;68145
1211;"Asus";"Notebook";16.0;1920;1080;0;2.8;"Intel";"Core i7";16;"Hybrid";128;1024;" GeForce GTX 1060";"Nvidia";"window";2.2;93187
1212;"MSI";"Gaming";17.0;1920;1080;0;2.6;"Intel";"Core i7";16;"Hybrid";256;1024;" GeForce GTX 1060";"Nvidia";"window";2.4;103842
1213;"Dell";"2 in 1 Convertible";16.0;1920;1080;1;2.5;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 620";"Intel";"window";2.2;53227
1214;"Asus";"Gaming";17.0;1920;1080;0;2.8;"Intel";"Core i7";16;"Hybrid";256;1024;" GeForce GTX 1060";"Nvidia";"window";2.9;103843
1215;"Acer";"Netbook";12.0;1366;768;0;1.5;"Intel";"Celeron Dual";2;"SSD";32;0;" HD Graphics";"Intel";"other";1.3;9271
1216;"Acer";"Notebook";17.0;1600;900;0;2.0;"Intel";"Core i3";4;"HDD";1024;0;" GeForce 940MX";"Nvidia";"window";3.3;31861
1217;"Lenovo";"Notebook";17.0;1600;900;0;2.5;"Intel";"Core i5";8;"HDD";1024;0;" HD Graphics 620";"Intel";"N/A";2.8;28718
1218;"Lenovo";"Gaming";16.0;1920;1080;0;2.6;"Intel";"Core i7";8;"Hybrid";128;1024;" GeForce GTX 960<U+039C>";"Nvidia";"window";2.6;67772
1219;"Acer";"2 in 1 Convertible";14.0;1920;1080;1;1.3;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 615";"Intel";"window";1.2;61219
1220;"Lenovo";"Notebook";16.0;1920;1080;0;2.6;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";2.3;81465
1221;"MSI";"Gaming";16.0;1920;1080;0;2.6;"Intel";"Core i7";8;"Hybrid";128;1024;" GeForce GTX 1060";"Nvidia";"window";2.2;78647
1222;"HP";"Notebook";16.0;1920;1080;0;2.7;"AMD";"A12-Series 9720P";6;"HDD";1024;0;" Radeon 530";"AMD";"window";2.1;28185
1223;"Dell";"Ultrabook";13.0;1920;1080;1;2.4;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.3;91288
1224;"Dell";"2 in 1 Convertible";15.0;1920;1080;1;2.4;"Intel";"Core i3";4;"HDD";500;0;" HD Graphics 620";"Intel";"window";2.1;27120
1225;"Asus";"Notebook";16.0;1366;768;0;1.6;"Intel";"Pentium Quad";4;"HDD";1024;0;" HD Graphics 405";"Intel";"window";2.7;16464
1226;"Dell";"Ultrabook";13.0;3200;1800;1;2.7;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 620";"Intel";"window";1.3;78695
1227;"Dell";"Notebook";16.0;1366;768;0;2.5;"Intel";"Core i5";4;"HDD";1024;0;" HD Graphics 520";"Intel";"linux";2.2;27805
1228;"Lenovo";"Gaming";16.0;1920;1080;1;2.6;"Intel";"Core i7";16;"Hybrid";128;1024;" GeForce GTX 960M";"Nvidia";"window";2.6;54825
1229;"MSI";"Gaming";16.0;1920;1080;0;2.8;"Intel";"Core i7";8;"Hybrid";128;1024;" GeForce GTX 1050";"Nvidia";"window";2.2;61219
1230;"Lenovo";"Netbook";13.0;1920;1080;1;2.5;"Intel";"Core i7";16;"SSD";512;0;" HD Graphics 520";"Intel";"window";1.3;87912
1231;"Razer";"Gaming";14.0;1920;1080;0;2.8;"Intel";"Core i7";16;"SSD";1024;0;" GeForce GTX 1060";"Nvidia";"window";2.0;186427
1232;"Dell";"Notebook";16.0;1366;768;1;2.4;"Intel";"Core i3";8;"HDD";1024;0;" HD Graphics 620";"Intel";"window";2.3;24989
1233;"MSI";"Gaming";17.0;1920;1080;0;2.8;"Intel";"Core i7";16;"Hybrid";256;1024;" GeForce GTX 1060";"Nvidia";"window";2.7;85141
1234;"Apple";"Ultrabook";12.0;1366;768;0;1.6;"Intel";"Core i5";4;"Flash Storage";256;0;" HD Graphics 6000";"Intel";"mac";1.1;51096
1235;"HP";"Notebook";16.0;1920;1080;0;2.0;"Intel";"Core i3";4;"HDD";1024;0;" HD Graphics 520";"Intel";"window";2.1;25468
1236;"HP";"Ultrabook";14.0;2560;1440;0;2.5;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.5;117120
1237;"Dell";"Notebook";16.0;1366;768;0;2.3;"Intel";"Core i5";4;"HDD";500;0;" HD Graphics 520";"Intel";"window";2.2;39267
1238;"MSI";"Gaming";16.0;1920;1080;0;2.6;"Intel";"Core i7";8;"Hybrid";128;1024;" GeForce GTX 960M";"Nvidia";"window";2.3;62284
1239;"Lenovo";"Notebook";13.0;1920;1080;0;2.7;"Intel";"Core i7";16;"SSD";512;0;" HD Graphics 620";"Intel";"window";1.4;79867
1240;"Lenovo";"Notebook";16.0;1920;1080;0;3.6;"AMD";"A12-Series 9720P";6;"SSD";256;0;" Radeon 530";"AMD";"window";2.2;31839
